"","country","industry","certificates","iso","year"
"400","Central African Republic","Food products, beverage and tobacco",0,"iso_9001","2018"
"401","Chad","Food products, beverage and tobacco",2,"iso_9001","2018"
"402","Chile","Food products, beverage and tobacco",106,"iso_9001","2018"
"403","China","Food products, beverage and tobacco",11854,"iso_9001","2018"
"404","Colombia","Food products, beverage and tobacco",279,"iso_9001","2018"
"405","Comoros","Food products, beverage and tobacco",0,"iso_9001","2018"
"406","Congo","Food products, beverage and tobacco",2,"iso_9001","2018"
"407","Congo (Democratic Republic of the)","Food products, beverage and tobacco",12,"iso_9001","2018"
"408","Costa Rica","Food products, beverage and tobacco",16,"iso_9001","2018"
"409","Croatia","Food products, beverage and tobacco",76,"iso_9001","2018"
"410","Cuba","Food products, beverage and tobacco",2,"iso_9001","2018"
"411","Cyprus","Food products, beverage and tobacco",27,"iso_9001","2018"
"412","Czech Republic","Food products, beverage and tobacco",104,"iso_9001","2018"
"413","C̫te d'Ivoire","Food products, beverage and tobacco",9,"iso_9001","2018"
"414","Denmark","Food products, beverage and tobacco",10,"iso_9001","2018"
"415","Djibouti","Food products, beverage and tobacco",1,"iso_9001","2018"
"416","Dominica","Food products, beverage and tobacco",0,"iso_9001","2018"
"417","Dominican Republic","Food products, beverage and tobacco",19,"iso_9001","2018"
"418","Ecuador","Food products, beverage and tobacco",32,"iso_9001","2018"
"419","Egypt","Food products, beverage and tobacco",120,"iso_9001","2018"
"420","El Salvador","Food products, beverage and tobacco",9,"iso_9001","2018"
"421","Estonia","Food products, beverage and tobacco",5,"iso_9001","2018"
"422","Ethiopia","Food products, beverage and tobacco",6,"iso_9001","2018"
"423","Fiji","Food products, beverage and tobacco",8,"iso_9001","2018"
"424","Finland","Food products, beverage and tobacco",8,"iso_9001","2018"
"425","France","Food products, beverage and tobacco",3,"iso_9001","2018"
"426","Gabon","Food products, beverage and tobacco",1,"iso_9001","2018"
"427","Gambia","Food products, beverage and tobacco",0,"iso_9001","2018"
"428","Georgia","Food products, beverage and tobacco",8,"iso_9001","2018"
"429","Germany","Food products, beverage and tobacco",241,"iso_9001","2018"
"430","Ghana","Food products, beverage and tobacco",5,"iso_9001","2018"
"431","Gibraltar","Food products, beverage and tobacco",1,"iso_9001","2018"
"432","Greece","Food products, beverage and tobacco",246,"iso_9001","2018"
"433","Grenada","Food products, beverage and tobacco",1,"iso_9001","2018"
"434","Guatemala","Food products, beverage and tobacco",21,"iso_9001","2018"
"435","Guinea","Food products, beverage and tobacco",0,"iso_9001","2018"
"436","Guinea-Bissau","Food products, beverage and tobacco",1,"iso_9001","2018"
"437","Guyana","Food products, beverage and tobacco",5,"iso_9001","2018"
"438","Haiti","Food products, beverage and tobacco",1,"iso_9001","2018"
"439","Honduras","Food products, beverage and tobacco",8,"iso_9001","2018"
"440","Hong Kong","Food products, beverage and tobacco",20,"iso_9001","2018"
"441","Hungary","Food products, beverage and tobacco",89,"iso_9001","2018"
"442","Iceland","Food products, beverage and tobacco",0,"iso_9001","2018"
"443","India","Food products, beverage and tobacco",345,"iso_9001","2018"
"444","Indonesia","Food products, beverage and tobacco",160,"iso_9001","2018"
"445","Iran (Islamic Republic of)","Food products, beverage and tobacco",83,"iso_9001","2018"
"446","Iraq","Food products, beverage and tobacco",3,"iso_9001","2018"
"447","Ireland","Food products, beverage and tobacco",83,"iso_9001","2018"
"448","Israel","Food products, beverage and tobacco",249,"iso_9001","2018"
"449","Italy","Food products, beverage and tobacco",1788,"iso_9001","2018"
"450","Jamaica","Food products, beverage and tobacco",6,"iso_9001","2018"
"451","Japan","Food products, beverage and tobacco",767,"iso_9001","2018"
"452","Jordan","Food products, beverage and tobacco",24,"iso_9001","2018"
"453","Kazakhstan","Food products, beverage and tobacco",21,"iso_9001","2018"
"454","Kenya","Food products, beverage and tobacco",56,"iso_9001","2018"
"455","Korea (Democratic People's Republic of)","Food products, beverage and tobacco",0,"iso_9001","2018"
"456","Korea (Republic of)","Food products, beverage and tobacco",172,"iso_9001","2018"
"457","Kuwait","Food products, beverage and tobacco",14,"iso_9001","2018"
"458","Kyrgyzstan","Food products, beverage and tobacco",0,"iso_9001","2018"
"459","Lao People's Democratic Republic","Food products, beverage and tobacco",6,"iso_9001","2018"
"460","Latvia","Food products, beverage and tobacco",12,"iso_9001","2018"
"461","Lebanon","Food products, beverage and tobacco",17,"iso_9001","2018"
"462","Liberia","Food products, beverage and tobacco",0,"iso_9001","2018"
"463","Libya","Food products, beverage and tobacco",1,"iso_9001","2018"
"464","Liechtenstein","Food products, beverage and tobacco",0,"iso_9001","2018"
"465","Lithuania","Food products, beverage and tobacco",6,"iso_9001","2018"
"466","Luxembourg","Food products, beverage and tobacco",2,"iso_9001","2018"
"467","Macao","Food products, beverage and tobacco",7,"iso_9001","2018"
"468","Macedonia (the former Yugoslav Republic of)","Food products, beverage and tobacco",13,"iso_9001","2018"
"469","Madagascar","Food products, beverage and tobacco",7,"iso_9001","2018"
"470","Malawi","Food products, beverage and tobacco",7,"iso_9001","2018"
"471","Malaysia","Food products, beverage and tobacco",223,"iso_9001","2018"
"472","Maldives","Food products, beverage and tobacco",1,"iso_9001","2018"
"473","Mali","Food products, beverage and tobacco",1,"iso_9001","2018"
"474","Malta","Food products, beverage and tobacco",1,"iso_9001","2018"
"475","Marshall Islands","Food products, beverage and tobacco",0,"iso_9001","2018"
"476","Mauritania","Food products, beverage and tobacco",1,"iso_9001","2018"
"477","Mauritius","Food products, beverage and tobacco",9,"iso_9001","2018"
"478","Mexico","Food products, beverage and tobacco",98,"iso_9001","2018"
"479","Micronesia (Federated States of)","Food products, beverage and tobacco",0,"iso_9001","2018"
"480","Moldova (Republic of)","Food products, beverage and tobacco",12,"iso_9001","2018"
"481","Monaco","Food products, beverage and tobacco",0,"iso_9001","2018"
"482","Mongolia","Food products, beverage and tobacco",6,"iso_9001","2018"
"483","Montenegro","Food products, beverage and tobacco",5,"iso_9001","2018"
"484","Morocco","Food products, beverage and tobacco",24,"iso_9001","2018"
"485","Mozambique","Food products, beverage and tobacco",4,"iso_9001","2018"
"486","Myanmar","Food products, beverage and tobacco",11,"iso_9001","2018"
"487","Namibia","Food products, beverage and tobacco",2,"iso_9001","2018"
"488","Nepal","Food products, beverage and tobacco",1,"iso_9001","2018"
"489","Netherlands","Food products, beverage and tobacco",25,"iso_9001","2018"
"490","Netherlands Antilles (NL)","Food products, beverage and tobacco",0,"iso_9001","2018"
"491","New Zealand","Food products, beverage and tobacco",7,"iso_9001","2018"
"492","Nicaragua","Food products, beverage and tobacco",8,"iso_9001","2018"
"493","Niger","Food products, beverage and tobacco",2,"iso_9001","2018"
"494","Nigeria","Food products, beverage and tobacco",17,"iso_9001","2018"
"495","Norway","Food products, beverage and tobacco",9,"iso_9001","2018"
"496","Oman","Food products, beverage and tobacco",7,"iso_9001","2018"
"497","Pakistan","Food products, beverage and tobacco",196,"iso_9001","2018"
"498","Panama","Food products, beverage and tobacco",14,"iso_9001","2018"
"499","Papua New Guinea","Food products, beverage and tobacco",2,"iso_9001","2018"
"500","Paraguay","Food products, beverage and tobacco",11,"iso_9001","2018"
"501","Peru","Food products, beverage and tobacco",32,"iso_9001","2018"
"502","Philippines","Food products, beverage and tobacco",83,"iso_9001","2018"
"503","Poland","Food products, beverage and tobacco",132,"iso_9001","2018"
"504","Portugal","Food products, beverage and tobacco",199,"iso_9001","2018"
"505","Puerto Rico","Food products, beverage and tobacco",1,"iso_9001","2018"
"506","Qatar","Food products, beverage and tobacco",9,"iso_9001","2018"
"507","Romania","Food products, beverage and tobacco",158,"iso_9001","2018"
"508","Russian Federation","Food products, beverage and tobacco",90,"iso_9001","2018"
"509","Rwanda","Food products, beverage and tobacco",2,"iso_9001","2018"
"510","Saint Kitts and Nevis","Food products, beverage and tobacco",0,"iso_9001","2018"
"511","Saint Lucia","Food products, beverage and tobacco",3,"iso_9001","2018"
"512","San Marino","Food products, beverage and tobacco",1,"iso_9001","2018"
"513","Saudi Arabia","Food products, beverage and tobacco",64,"iso_9001","2018"
"514","Senegal","Food products, beverage and tobacco",4,"iso_9001","2018"
"515","Serbia","Food products, beverage and tobacco",92,"iso_9001","2018"
"516","Seychelles","Food products, beverage and tobacco",0,"iso_9001","2018"
"517","Sierra Leone","Food products, beverage and tobacco",1,"iso_9001","2018"
"518","Singapore","Food products, beverage and tobacco",37,"iso_9001","2018"
"519","Slovakia","Food products, beverage and tobacco",53,"iso_9001","2018"
"520","Slovenia","Food products, beverage and tobacco",22,"iso_9001","2018"
"521","Somalia","Food products, beverage and tobacco",2,"iso_9001","2018"
"522","South Africa","Food products, beverage and tobacco",34,"iso_9001","2018"
"523","Spain","Food products, beverage and tobacco",952,"iso_9001","2018"
"524","Sri Lanka","Food products, beverage and tobacco",80,"iso_9001","2018"
"525","Sudan","Food products, beverage and tobacco",3,"iso_9001","2018"
"526","Suriname","Food products, beverage and tobacco",0,"iso_9001","2018"
"527","Swaziland","Food products, beverage and tobacco",3,"iso_9001","2018"
"528","Sweden","Food products, beverage and tobacco",14,"iso_9001","2018"
"529","Switzerland","Food products, beverage and tobacco",188,"iso_9001","2018"
"530","Syrian Arab Republic","Food products, beverage and tobacco",13,"iso_9001","2018"
"531","Taiwan, Province of China","Food products, beverage and tobacco",109,"iso_9001","2018"
"532","Tajikistan","Food products, beverage and tobacco",0,"iso_9001","2018"
"533","Tanzania, United Republic of","Food products, beverage and tobacco",4,"iso_9001","2018"
"534","Thailand","Food products, beverage and tobacco",673,"iso_9001","2018"
"535","Togo","Food products, beverage and tobacco",3,"iso_9001","2018"
"536","Trinidad and Tobago","Food products, beverage and tobacco",3,"iso_9001","2018"
"537","Tunisia","Food products, beverage and tobacco",53,"iso_9001","2018"
"538","Turkey","Food products, beverage and tobacco",479,"iso_9001","2018"
"539","Turkmenistan","Food products, beverage and tobacco",30,"iso_9001","2018"
"540","Uganda","Food products, beverage and tobacco",16,"iso_9001","2018"
"541","Ukraine","Food products, beverage and tobacco",130,"iso_9001","2018"
"542","United Arab Emirates","Food products, beverage and tobacco",54,"iso_9001","2018"
"543","United Kingdom of Great Britain and Northern Ireland","Food products, beverage and tobacco",30,"iso_9001","2018"
"544","United States of America","Food products, beverage and tobacco",51,"iso_9001","2018"
"545","Uruguay","Food products, beverage and tobacco",19,"iso_9001","2018"
"546","Uzbekistan","Food products, beverage and tobacco",28,"iso_9001","2018"
"547","Vanuatu","Food products, beverage and tobacco",0,"iso_9001","2018"
"548","Venezuela (Bolivarian Republic of)","Food products, beverage and tobacco",2,"iso_9001","2018"
"549","Viet Nam","Food products, beverage and tobacco",187,"iso_9001","2018"
"550","Yemen","Food products, beverage and tobacco",5,"iso_9001","2018"
"551","Zambia","Food products, beverage and tobacco",2,"iso_9001","2018"
"552","Zimbabwe","Food products, beverage and tobacco",20,"iso_9001","2018"
"553","Afghanistan","Textiles and textile products",0,"iso_9001","2018"
"554","Albania","Textiles and textile products",6,"iso_9001","2018"
"555","Algeria","Textiles and textile products",3,"iso_9001","2018"
"556","Andorra","Textiles and textile products",0,"iso_9001","2018"
"557","Angola","Textiles and textile products",0,"iso_9001","2018"
"558","Argentina","Textiles and textile products",63,"iso_9001","2018"
"559","Armenia","Textiles and textile products",0,"iso_9001","2018"
"560","Australia","Textiles and textile products",3,"iso_9001","2018"
"561","Austria","Textiles and textile products",5,"iso_9001","2018"
"562","Azerbaijan","Textiles and textile products",0,"iso_9001","2018"
"563","Bahamas","Textiles and textile products",0,"iso_9001","2018"
"564","Bahrain","Textiles and textile products",0,"iso_9001","2018"
"565","Bangladesh","Textiles and textile products",54,"iso_9001","2018"
"566","Barbados","Textiles and textile products",0,"iso_9001","2018"
"567","Belarus","Textiles and textile products",58,"iso_9001","2018"
"568","Belgium","Textiles and textile products",15,"iso_9001","2018"
"569","Benin","Textiles and textile products",0,"iso_9001","2018"
"570","Bermuda","Textiles and textile products",0,"iso_9001","2018"
"571","Bhutan","Textiles and textile products",0,"iso_9001","2018"
"572","Bolivia (Plurinational State of)","Textiles and textile products",0,"iso_9001","2018"
"573","Bosnia and Herzegovina","Textiles and textile products",5,"iso_9001","2018"
"574","Botswana","Textiles and textile products",1,"iso_9001","2018"
"575","Brazil","Textiles and textile products",124,"iso_9001","2018"
"576","Brunei Darussalam","Textiles and textile products",0,"iso_9001","2018"
"577","Bulgaria","Textiles and textile products",44,"iso_9001","2018"
"578","Burkina Faso","Textiles and textile products",0,"iso_9001","2018"
"579","Burundi","Textiles and textile products",0,"iso_9001","2018"
"580","Cabo Verde","Textiles and textile products",0,"iso_9001","2018"
"581","Cambodia","Textiles and textile products",6,"iso_9001","2018"
"582","Cameroon","Textiles and textile products",0,"iso_9001","2018"
"583","Canada","Textiles and textile products",50,"iso_9001","2018"
"584","Central African Republic","Textiles and textile products",0,"iso_9001","2018"
"585","Chad","Textiles and textile products",0,"iso_9001","2018"
"586","Chile","Textiles and textile products",15,"iso_9001","2018"
"587","China","Textiles and textile products",6337,"iso_9001","2018"
"588","Colombia","Textiles and textile products",61,"iso_9001","2018"
"589","Comoros","Textiles and textile products",0,"iso_9001","2018"
"590","Congo","Textiles and textile products",0,"iso_9001","2018"
"591","Congo (Democratic Republic of the)","Textiles and textile products",0,"iso_9001","2018"
"592","Costa Rica","Textiles and textile products",0,"iso_9001","2018"
"593","Croatia","Textiles and textile products",25,"iso_9001","2018"
"594","Cuba","Textiles and textile products",0,"iso_9001","2018"
"595","Cyprus","Textiles and textile products",0,"iso_9001","2018"
"596","Czech Republic","Textiles and textile products",89,"iso_9001","2018"
"597","C̫te d'Ivoire","Textiles and textile products",1,"iso_9001","2018"
"598","Denmark","Textiles and textile products",8,"iso_9001","2018"
"599","Djibouti","Textiles and textile products",0,"iso_9001","2018"
"600","Dominica","Textiles and textile products",0,"iso_9001","2018"
"601","Dominican Republic","Textiles and textile products",1,"iso_9001","2018"
"602","Ecuador","Textiles and textile products",3,"iso_9001","2018"
"603","Egypt","Textiles and textile products",85,"iso_9001","2018"
"604","El Salvador","Textiles and textile products",1,"iso_9001","2018"
"605","Estonia","Textiles and textile products",8,"iso_9001","2018"
"606","Ethiopia","Textiles and textile products",1,"iso_9001","2018"
"607","Fiji","Textiles and textile products",0,"iso_9001","2018"
"608","Finland","Textiles and textile products",1,"iso_9001","2018"
"609","France","Textiles and textile products",5,"iso_9001","2018"
"610","Gabon","Textiles and textile products",0,"iso_9001","2018"
"611","Gambia","Textiles and textile products",0,"iso_9001","2018"
"612","Georgia","Textiles and textile products",0,"iso_9001","2018"
"613","Germany","Textiles and textile products",170,"iso_9001","2018"
"614","Ghana","Textiles and textile products",0,"iso_9001","2018"
"615","Gibraltar","Textiles and textile products",0,"iso_9001","2018"
"616","Greece","Textiles and textile products",42,"iso_9001","2018"
"617","Grenada","Textiles and textile products",0,"iso_9001","2018"
"618","Guatemala","Textiles and textile products",0,"iso_9001","2018"
"619","Guinea","Textiles and textile products",0,"iso_9001","2018"
"620","Guinea-Bissau","Textiles and textile products",0,"iso_9001","2018"
"621","Guyana","Textiles and textile products",0,"iso_9001","2018"
"622","Haiti","Textiles and textile products",0,"iso_9001","2018"
"623","Honduras","Textiles and textile products",0,"iso_9001","2018"
"624","Hong Kong","Textiles and textile products",12,"iso_9001","2018"
"625","Hungary","Textiles and textile products",27,"iso_9001","2018"
"626","Iceland","Textiles and textile products",0,"iso_9001","2018"
"627","India","Textiles and textile products",379,"iso_9001","2018"
"628","Indonesia","Textiles and textile products",87,"iso_9001","2018"
"629","Iran (Islamic Republic of)","Textiles and textile products",19,"iso_9001","2018"
